Dados,Model,window,Qtd obj,Accuracy,Precision,Recall,f1_score,auc_roc,P,N,TP,FP,FN,TN,rcs ml,rcs always hot,rcs always warm,rcs opt,cost ml,cost always hot,cost always warm,cost opt,cost online
pop,Always Warm,30,2744,0.750728862973761,0.0,0.0,0.0,0.0,684.0,2060.0,0.0,0.0,684.0,2060.0,-128.4076761137189,-0.20375391555603126,-128.4076761137189,0.0,6218.90534202568,57.84843589461625,6218.90534202568,48.056695930160465,48.056695930160465
pop,SVMR,30,2744,0.8021137026239067,0.8691099476439791,0.24269005847953215,0.37942857142857145,0.6152770680747176,684.0,2060.0,166.0,25.0,518.0,2035.0,-0.5494787597645429,-0.20375391555603126,-128.4076761137189,0.0,74.46282960824679,57.84843589461625,6218.90534202568,48.056695930160465,48.056695930160465
pop,Online,31,2810,0.8540925266903915,0.6850282485875706,0.7217261904761905,0.7028985507246377,0.8087115517394985,672.0,2138.0,485.0,223.0,187.0,1915.0,0.0,-0.20224162868667872,-83.02148924282717,0.0,49.613137953889314,59.646979777940764,4168.569736895612,49.613137953889314,49.613137953889314
pop,Always Hot,31,2810,0.2391459074733096,0.2391459074733096,1.0,0.38598506605399197,0.0,672.0,2138.0,672.0,2138.0,0.0,0.0,-0.20224162868667872,-0.20224162868667872,-83.02148924282717,0.0,59.646979777940764,59.646979777940764,4168.569736895612,49.613137953889314,49.613137953889314
pop,Always Warm,31,2810,0.7608540925266903,0.0,0.0,0.0,0.0,672.0,2138.0,0.0,0.0,672.0,2138.0,-83.02148924282717,-0.20224162868667872,-83.02148924282717,0.0,4168.569736895612,59.646979777940764,4168.569736895612,49.613137953889314,49.613137953889314
pop,SVMR,31,2810,0.8192170818505338,0.9019607843137255,0.27380952380952384,0.4200913242009132,0.6322274934295514,672.0,2138.0,184.0,20.0,488.0,2118.0,-0.4736525876678304,-0.20224162868667872,-83.02148924282717,0.0,73.11252912807004,59.646979777940764,4168.569736895612,49.613137953889314,49.613137953889314
pop,Online,32,2904,0.862603305785124,0.6872309899569584,0.7257575757575757,0.7059690493736183,0.8143048128342245,660.0,2244.0,479.0,218.0,181.0,2026.0,0.0,-0.21491407476992547,-62.62083243127725,0.0,50.477730754742524,61.326105556383425,3211.435249858604,50.477730754742524,50.477730754742524
pop,Always Hot,32,2904,0.22727272727272727,0.22727272727272727,1.0,0.37037037037037035,0.0,660.0,2244.0,660.0,2244.0,0.0,0.0,-0.21491407476992547,-0.21491407476992547,-62.62083243127725,0.0,61.326105556383425,61.326105556383425,3211.435249858604,50.477730754742524,50.477730754742524
pop,Always Warm,32,2904,0.7727272727272727,0.0,0.0,0.0,0.0,660.0,2244.0,0.0,0.0,660.0,2244.0,-62.62083243127725,-0.21491407476992547,-62.62083243127725,0.0,3211.435249858604,61.326105556383425,3211.435249858604,50.477730754742524,50.477730754742524
pop,SVMR,32,2904,0.8205922865013774,0.845771144278607,0.25757575757575757,0.3948896631823461,0.6218805704099822,660.0,2244.0,170.0,31.0,490.0,2213.0,-0.7265987025543091,-0.21491407476992547,-62.62083243127725,0.0,87.15478442902419,61.326105556383425,3211.435249858604,50.477730754742524,50.477730754742524
pop,Online,33,2975,0.8605042016806723,0.6803519061583577,0.7019667170953101,0.6909903201787044,0.8038787777352091,661.0,2314.0,464.0,218.0,197.0,2096.0,0.0,-0.2171904472791175,-61.50332579975189,0.0,51.74343044311186,62.98160924480723,3234.136490982621,51.74343044311186,51.74343044311186
pop,Always Hot,33,2975,0.22218487394957984,0.22218487394957984,1.0,0.3635863586358636,0.0,661.0,2314.0,661.0,2314.0,0.0,0.0,-0.2171904472791175,-0.2171904472791175,-61.50332579975189,0.0,62.98160924480723,62.98160924480723,3234.136490982621,51.74343044311186,51.74343044311186
pop,Always Warm,33,2975,0.7778151260504201,0.0,0.0,0.0,0.0,661.0,2314.0,0.0,0.0,661.0,2314.0,-61.50332579975189,-0.2171904472791175,-61.50332579975189,0.0,3234.136490982621,62.98160924480723,3234.136490982621,51.74343044311186,51.74343044311186
pop,SVMR,33,2975,0.8332773109243697,0.8634361233480177,0.29652042360060515,0.44144144144144143,0.6415618539783492,661.0,2314.0,196.0,31.0,465.0,2283.0,-0.21954782483692473,-0.2171904472791175,-61.50332579975189,0.0,63.103588046497784,62.98160924480723,3234.136490982621,51.74343044311186,51.74343044311186
pop,Online,34,3057,0.8740595354923127,0.7226277372262774,0.717391304347826,0.72,0.8185604599474661,690.0,2367.0,495.0,190.0,195.0,2177.0,0.0,-0.26017364279299154,-57.54883811066717,0.0,51.19976052776712,64.52058873440511,2997.686490445164,51.19976052776712,51.19976052776712
pop,Always Hot,34,3057,0.22571148184494602,0.22571148184494602,1.0,0.36829463570856685,0.0,690.0,2367.0,690.0,2367.0,0.0,0.0,-0.26017364279299154,-0.26017364279299154,-57.54883811066717,0.0,64.52058873440511,64.52058873440511,2997.686490445164,51.19976052776712,51.19976052776712
pop,Always Warm,34,3057,0.774288518155054,0.0,0.0,0.0,0.0,690.0,2367.0,0.0,0.0,690.0,2367.0,-57.54883811066717,-0.26017364279299154,-57.54883811066717,0.0,2997.686490445164,64.52058873440511,2997.686490445164,51.19976052776712,51.19976052776712
pop,SVMR,34,3057,0.8400392541707556,0.8972332015810277,0.3289855072463768,0.4814422057264051,0.6590005694237798,690.0,2367.0,227.0,26.0,463.0,2341.0,-0.23648991467762462,-0.26017364279299154,-57.54883811066717,0.0,63.30798752649358,64.52058873440511,2997.686490445164,51.19976052776712,51.19976052776712
pop,Online,35,3125,0.8608,0.6968011126564673,0.6977715877437326,0.697286012526096,0.8036012072495149,718.0,2407.0,501.0,218.0,217.0,2189.0,0.0,-0.2220977481402495,-58.632520245928504,0.0,55.207706446135056,67.46921372780959,3292.1746723804263,55.207706446135056,55.207706446135056
pop,Always Hot,35,3125,0.22976,0.22976,1.0,0.3736664064532917,0.0,718.0,2407.0,718.0,2407.0,0.0,0.0,-0.2220977481402495,-0.2220977481402495,-58.632520245928504,0.0,67.46921372780959,67.46921372780959,3292.1746723804263,55.207706446135056,55.207706446135056
pop,Always Warm,35,3125,0.77024,0.0,0.0,0.0,0.0,718.0,2407.0,0.0,0.0,718.0,2407.0,-58.632520245928504,-0.2220977481402495,-58.632520245928504,0.0,3292.1746723804263,67.46921372780959,3292.1746723804263,55.207706446135056,55.207706446135056
pop,SVMR,35,3125,0.83296,0.8656716417910447,0.3231197771587744,0.47058823529411764,0.654081699962852,718.0,2407.0,232.0,36.0,486.0,2371.0,-0.2747484544777418,-0.2220977481402495,-58.632520245928504,0.0,70.37593846747153,67.46921372780959,3292.1746723804263,55.207706446135056,55.207706446135056
pop,Online,36,3177,0.8624488511174063,0.666214382632293,0.7199413489736071,0.6920366455250176,0.8106720772924148,682.0,2495.0,491.0,246.0,191.0,2249.0,0.0,-0.22685732197127131,-57.89660297673127,0.0,57.10572471738281,70.06057649599691,3363.3331963782052,57.10572471738281,57.10572471738281
pop,Always Hot,36,3177,0.21466792571608437,0.21466792571608437,1.0,0.3534594454521897,0.0,682.0,2495.0,682.0,2495.0,0.0,0.0,-0.22685732197127131,-0.22685732197127131,-57.89660297673127,0.0,70.06057649599691,70.06057649599691,3363.3331963782052,57.10572471738281,57.10572471738281
pop,Always Warm,36,3177,0.7853320742839156,0.0,0.0,0.0,0.0,682.0,2495.0,0.0,0.0,682.0,2495.0,-57.89660297673127,-0.22685732197127131,-57.89660297673127,0.0,3363.3331963782052,70.06057649599691,3363.3331963782052,57.10572471738281,57.10572471738281
pop,SVMR,36,3177,0.8548945546112685,0.867109634551495,0.38269794721407624,0.5310274669379451,0.6833329415429099,682.0,2495.0,261.0,40.0,421.0,2455.0,-0.13743037064998528,-0.22685732197127131,-57.89660297673127,0.0,64.95378563152876,70.06057649599691,3363.3331963782052,57.10572471738281,57.10572471738281
pop,Online,37,3257,0.8618360454405894,0.6928471248246845,0.6813793103448276,0.6870653685674548,0.7974432096747834,725.0,2532.0,494.0,219.0,231.0,2313.0,0.0,-0.23544924003033404,-64.37315549778339,0.0,59.30365629909699,73.26665710573951,3876.867144827969,59.30365629909699,59.30365629909699
pop,Always Hot,37,3257,0.2225974823457169,0.2225974823457169,1.0,0.3641386238071321,0.0,725.0,2532.0,725.0,2532.0,0.0,0.0,-0.23544924003033404,-0.23544924003033404,-64.37315549778339,0.0,73.26665710573951,73.26665710573951,3876.867144827969,59.30365629909699,59.30365629909699
pop,Always Warm,37,3257,0.777402517654283,0.0,0.0,0.0,0.0,725.0,2532.0,0.0,0.0,725.0,2532.0,-64.37315549778339,-0.23544924003033404,-64.37315549778339,0.0,3876.867144827969,73.26665710573951,3876.867144827969,59.30365629909699,59.30365629909699
pop,SVMR,37,3257,0.8385016886705557,0.8644688644688645,0.3255172413793103,0.4729458917835671,0.6554521435964482,725.0,2532.0,236.0,37.0,489.0,2495.0,-0.17666354731490228,-0.23544924003033404,-64.37315549778339,0.0,69.78045058963922,73.26665710573951,3876.867144827969,59.30365629909699,59.30365629909699
pop,Online,38,3339,0.8604372566636718,0.6196808510638298,0.7213622291021672,0.6666666666666666,0.8075804832848377,646.0,2693.0,466.0,286.0,180.0,2407.0,0.0,-0.2009739396908727,-70.33597949913262,0.0,65.6127633001389,78.79921883457251,4680.550737660149,65.6127633001389,65.6127633001389
pop,Always Hot,38,3339,0.1934710991314765,0.1934710991314765,1.0,0.3242158092848181,0.0,646.0,2693.0,646.0,2693.0,0.0,0.0,-0.2009739396908727,-0.2009739396908727,-70.33597949913262,0.0,78.79921883457251,78.79921883457251,4680.550737660149,65.6127633001389,65.6127633001389
pop,Always Warm,38,3339,0.8065289008685235,0.0,0.0,0.0,0.0,646.0,2693.0,0.0,0.0,646.0,2693.0,-70.33597949913262,-0.2009739396908727,-70.33597949913262,0.0,4680.550737660149,78.79921883457251,4680.550737660149,65.6127633001389,65.6127633001389
pop,SVMR,38,3339,0.8643306379155435,0.8641509433962264,0.3544891640866873,0.5027442371020856,0.6705605864993408,646.0,2693.0,229.0,36.0,417.0,2657.0,-0.26448772668881165,-0.2009739396908727,-70.33597949913262,0.0,82.96653390716372,78.79921883457251,4680.550737660149,65.6127633001389,65.6127633001389
pop,Online,39,3419,0.8502486107048844,0.5392592592592592,0.6442477876106195,0.5870967741935483,0.7676389603785403,565.0,2854.0,364.0,311.0,201.0,2543.0,0.0,-0.21723913263702763,-67.52840433446538,0.0,67.4720004824577,82.12955934455192,4623.748530317104,67.4720004824577,67.4720004824577
pop,Always Hot,39,3419,0.16525299795261772,0.16525299795261772,1.0,0.2836345381526104,0.0,565.0,2854.0,565.0,2854.0,0.0,0.0,-0.21723913263702763,-0.21723913263702763,-67.52840433446538,0.0,82.12955934455192,82.12955934455192,4623.748530317104,67.4720004824577,67.4720004824577
pop,Always Warm,39,3419,0.8347470020473823,0.0,0.0,0.0,0.0,565.0,2854.0,0.0,0.0,565.0,2854.0,-67.52840433446538,-0.21723913263702763,-67.52840433446538,0.0,4623.748530317104,82.12955934455192,4623.748530317104,67.4720004824577,67.4720004824577
pop,SVMR,39,3419,0.869260017548991,0.7201492537313433,0.3415929203539823,0.46338535414165666,0.6576570067782526,565.0,2854.0,193.0,75.0,372.0,2779.0,-0.20912814057588747,-0.21723913263702763,-67.52840433446538,0.0,81.58229448428946,82.12955934455192,4623.748530317104,67.4720004824577,67.4720004824577
pop,Online,40,3497,0.8518730340291678,0.6569468267581475,0.5463623395149786,0.5965732087227414,0.7374157906444707,701.0,2796.0,383.0,200.0,318.0,2596.0,0.0,-0.26116627929468883,-38.37894909495557,0.0,66.60132092978913,83.99534011313364,2622.690026550965,66.60132092978913,66.60132092978913
pop,Always Hot,40,3497,0.20045753503002572,0.20045753503002572,1.0,0.333968556455455,0.0,701.0,2796.0,701.0,2796.0,0.0,0.0,-0.26116627929468883,-0.26116627929468883,-38.37894909495557,0.0,83.99534011313364,83.99534011313364,2622.690026550965,66.60132092978913,66.60132092978913
pop,Always Warm,40,3497,0.7995424649699743,0.0,0.0,0.0,0.0,701.0,2796.0,0.0,0.0,701.0,2796.0,-38.37894909495557,-0.26116627929468883,-38.37894909495557,0.0,2622.690026550965,83.99534011313364,2622.690026550965,66.60132092978913,66.60132092978913
pop,SVMR,40,3497,0.8335716328281384,0.8216216216216217,0.21683309557774608,0.3431151241534989,0.602515260235225,701.0,2796.0,152.0,33.0,549.0,2763.0,-0.25825820632686497,-0.26116627929468883,-38.37894909495557,0.0,83.80165861211636,83.99534011313364,2622.690026550965,66.60132092978913,66.60132092978913
pop,Online,41,3548,0.8607666290868095,0.6615811373092927,0.656121045392022,0.6588397790055248,0.784813447190871,727.0,2821.0,477.0,244.0,250.0,2577.0,0.0,-0.22426180255140504,-42.80166154989191,0.0,69.74548723489805,85.3867359220223,3054.9682264953112,69.74548723489805,69.74548723489805
pop,Always Hot,41,3548,0.20490417136414882,0.20490417136414882,1.0,0.3401169590643275,0.0,727.0,2821.0,727.0,2821.0,0.0,0.0,-0.22426180255140504,-0.22426180255140504,-42.80166154989191,0.0,85.3867359220223,85.3867359220223,3054.9682264953112,69.74548723489805,69.74548723489805
pop,Always Warm,41,3548,0.7950958286358512,0.0,0.0,0.0,0.0,727.0,2821.0,0.0,0.0,727.0,2821.0,-42.80166154989191,-0.22426180255140504,-42.80166154989191,0.0,3054.9682264953112,85.3867359220223,3054.9682264953112,69.74548723489805,69.74548723489805
pop,SVMR,41,3548,0.8382187147688839,0.9135135135135135,0.2324621733149931,0.3706140350877193,0.6133952128538809,727.0,2821.0,169.0,16.0,558.0,2805.0,-0.524832249306427,-0.22426180255140504,-42.80166154989191,0.0,106.35016817936229,85.3867359220223,3054.9682264953112,69.74548723489805,69.74548723489805
pop,Online,42,3585,0.8898186889818689,0.7366984993178718,0.7277628032345014,0.7322033898305085,0.8299383836784536,742.0,2843.0,540.0,193.0,202.0,2650.0,0.0,-0.2234226673012671,-204.6078738150051,0.0,71.9068866108008,87.97251501471568,14784.62206870341,71.9068866108008,71.9068866108008
pop,Always Hot,42,3585,0.20697350069735007,0.20697350069735007,1.0,0.3429627917725907,0.0,742.0,2843.0,742.0,2843.0,0.0,0.0,-0.2234226673012671,-0.2234226673012671,-204.6078738150051,0.0,87.97251501471568,87.97251501471568,14784.62206870341,71.9068866108008,71.9068866108008
pop,Always Warm,42,3585,0.7930264993026499,0.0,0.0,0.0,0.0,742.0,2843.0,0.0,0.0,742.0,2843.0,-204.6078738150051,-0.2234226673012671,-204.6078738150051,0.0,14784.62206870341,87.97251501471568,14784.62206870341,71.9068866108008,71.9068866108008
pop,SVMR,42,3585,0.8616457461645746,0.8773006134969326,0.38544474393531,0.5355805243445693,0.6856875495969198,742.0,2843.0,286.0,40.0,456.0,2803.0,-0.2771759632008215,-0.2234226673012671,-204.6078738150051,0.0,91.83774716792176,87.97251501471568,14784.62206870341,71.9068866108008,71.9068866108008
pop,Online,43,3652,0.871303395399781,0.6688654353562006,0.6983471074380165,0.683288409703504,0.8062822345118995,726.0,2926.0,507.0,251.0,219.0,2675.0,0.0,-0.21300789366618947,-68.19050602804235,0.0,74.39159657111331,90.23759386319108,5147.192210989309,74.39159657111331,74.39159657111331
pop,Always Hot,43,3652,0.19879518072289157,0.19879518072289157,1.0,0.3316582914572864,0.0,726.0,2926.0,726.0,2926.0,0.0,0.0,-0.21300789366618947,-0.21300789366618947,-68.19050602804235,0.0,90.23759386319108,90.23759386319108,5147.192210989309,74.39159657111331,74.39159657111331
pop,Always Warm,43,3652,0.8012048192771084,0.0,0.0,0.0,0.0,726.0,2926.0,0.0,0.0,726.0,2926.0,-68.19050602804235,-0.21300789366618947,-68.19050602804235,0.0,5147.192210989309,90.23759386319108,5147.192210989309,74.39159657111331,74.39159657111331
pop,SVMR,43,3652,0.8639101861993428,0.8501529051987767,0.38292011019283745,0.5280151946818613,0.6830868493547919,726.0,2926.0,278.0,49.0,448.0,2877.0,-0.19518623488464945,-0.21300789366618947,-68.19050602804235,0.0,88.91181221288672,90.23759386319108,5147.192210989309,74.39159657111331,74.39159657111331
pop,Online,44,3722,0.8753358409457281,0.6447721179624665,0.7073529411764706,0.6746143057503506,0.810119600108288,680.0,3042.0,481.0,265.0,199.0,2777.0,0.0,-0.24303889301500664,-99.89886565819941,0.0,73.82414678445207,91.76628569672266,7448.7726687356235,73.82414678445207,73.82414678445207
pop,Always Hot,44,3722,0.1826974744760881,0.1826974744760881,1.0,0.3089504770558837,0.0,680.0,3042.0,680.0,3042.0,0.0,0.0,-0.24303889301500664,-0.24303889301500664,-99.89886565819941,0.0,91.76628569672266,91.76628569672266,7448.7726687356235,73.82414678445207,73.82414678445207
pop,Always Warm,44,3722,0.8173025255239119,0.0,0.0,0.0,0.0,680.0,3042.0,0.0,0.0,680.0,3042.0,-99.89886565819941,-0.24303889301500664,-99.89886565819941,0.0,7448.7726687356235,91.76628569672266,7448.7726687356235,73.82414678445207,73.82414678445207
pop,SVMR,44,3722,0.8473938742611499,0.9117647058823529,0.18235294117647058,0.30392156862745096,0.5892040840004641,680.0,3042.0,124.0,12.0,556.0,3030.0,-1.540969685305587,-0.24303889301500664,-99.89886565819941,0.0,187.58491902284263,91.76628569672266,7448.7726687356235,73.82414678445207,73.82414678445207
pop,Online,45,3802,0.8166754339821147,0.0,0.0,0.0,0.0,0.0,3802.0,0.0,697.0,0.0,3105.0,0.0,-0.26683211799245876,-54.799079401285866,0.0,74.22174666876755,94.02649253349452,4141.505135672685,74.22174666876755,74.22174666876755
pop,Always Hot,45,3802,0.0,0.0,0.0,0.0,0.0,0.0,3802.0,0.0,0.0,0.0,3802.0,-0.26683211799245876,-0.26683211799245876,-54.799079401285866,0.0,94.02649253349452,94.02649253349452,4141.505135672685,74.22174666876755,74.22174666876755
pop,Always Warm,45,3802,1.0,0.0,0.0,0.0,0.0,0.0,3802.0,0.0,0.0,0.0,3802.0,-54.799079401285866,-0.26683211799245876,-54.799079401285866,0.0,4141.505135672685,94.02649253349452,4141.505135672685,74.22174666876755,74.22174666876755
pop,SVMR,45,3802,0.9423987375065754,0.0,0.0,0.0,0.0,0.0,3802.0,0.0,219.0,0.0,3583.0,-0.30500391552557266,-0.26683211799245876,-54.799079401285866,0.0,96.85967001988878,94.02649253349452,4141.505135672685,74.22174666876755,74.22174666876755
